StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q6,Q7,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q3_13,Q3_14,Q3_15,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q9,Q10,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q15,Q13,Q14
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_3gasbPWtdSPrZTT,,,,,48.44960022,-123.302597,test,,2,0,4,3,3,2,2,4,4,4,1,4,3,2,0,2,0,0,4,4,3,2,4,2,2,Sed etiam urna felis pretium. Vivamus mauris consectetuer sodales vulputate sapien amet.,1,1,1,0,3,1,0,3,1,4,1,4,1,1,1,2,4,3,2,4,1,2,3,3,0,2,Elit mauris quis diam. Ipsum? Fermentum atque ac curabitur in augue atque primis dapibus.,2,1,1,2,0,2,1,3,2,0,0,4,4,0,1,0,1,2,2,1,4,3,0,1,1,4,0,1,"Mattis arcu consequat, ultricies massa enim montes duis consequat massa? Culpa atque est tempus diam.",2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_1zTihhyhqWBwDSl,,,,,48.44960022,-123.302597,test,,1,0,3,2,1,1,3,4,2,3,0,2,3,3,4,4,1,2,3,1,4,2,1,4,0,"Morbi, maecenas, suspendisse iaculis nec eros magna posuere! Eros integer? Tempora.",1,1,3,0,0,4,4,1,4,4,2,4,2,3,4,2,0,4,3,0,3,3,0,3,3,4,Mauris donec nonummy quam fringilla a odio tempus mi eros mattis pellentesque.,2,3,1,3,0,1,4,0,1,0,3,0,1,0,2,0,1,3,1,1,2,2,2,1,0,0,1,1,Duis non primis! Rutrum gravida temporibus! Etiam suspendisse aenean metus? In.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_bCUrAR7gDI0BrX7,,,,,48.44960022,-123.302597,test,,3,3,0,0,0,2,4,0,2,3,1,1,2,4,1,0,2,4,3,1,0,3,2,4,0,Platea. Malesuada potenti nec. Sollicitudin euismod. Ultrices faucibus facilisi sem accumsan.,1,1,3,2,4,0,3,2,4,4,2,1,3,0,0,0,3,0,0,0,2,1,2,2,2,2,"Ante ridiculus, eu. Sagittis pharetra convallis elementum pede proin posuere sit! Scelerisque? Consectetuer aliquet tincidunt.",1,0,4,0,1,4,3,2,4,1,1,4,1,3,4,1,1,2,4,2,3,4,3,0,1,1,1,1,"Imperdiet tempus. Risus! Ante tincidunt, ipsum aenean ante et et enim porttitor.",1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_6Dtx6coaCr4IaQl,,,,,48.44960022,-123.302597,test,,0,2,0,1,2,3,0,3,0,4,4,2,0,2,1,3,3,3,2,2,2,3,3,0,3,Vivamus atque per accusamus egestas dui erat aliquam. Cras. Erat! Convallis nonummy et.,2,4,0,3,2,0,1,0,0,4,4,0,1,0,3,3,3,4,0,3,3,2,2,1,1,3,Primis in? Posuere iaculis id porttitor tempora fusce. Dapibus temporibus pharetra.,2,1,0,4,1,1,2,2,4,2,2,2,1,4,1,1,1,1,3,4,2,3,3,1,0,0,4,1,Ultricies eros gravida eros. Sapien sollicitudin suspendisse proin? Ac dolorem vehicula quis etiam.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_eFMdUv9SBHlvoSF,,,,,48.44960022,-123.302597,test,,2,1,0,1,3,1,0,4,2,0,0,3,0,0,2,1,0,2,4,3,2,1,0,0,0,"Bibendum arcu metus porta justo, vehicula malesuada magnis non. Sollicitudin.",2,1,2,1,1,2,4,4,2,4,1,2,4,4,3,1,0,3,2,2,2,3,0,4,4,4,"Malesuada justo proin elit magnis turpis mi laoreet, ullamcorper ultrices magna in morbi lectus, ac.",2,0,4,2,1,0,3,2,0,2,2,1,0,4,3,3,1,4,3,4,4,0,1,0,2,0,1,1,Velit porttitor. Suscipit dignissim venenatis aenean. Nonummy sapien? Eros wisi? Justo purus.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_9ThKifdc5qkQaFv,,,,,48.44960022,-123.302597,test,,2,2,1,2,1,0,1,2,0,0,4,0,3,0,1,2,0,4,3,1,2,1,3,4,3,"Est. Vitae placerat magnis per ante, etiam purus? Id cras eleifend, nibh gravida erat augue.",2,4,3,0,1,4,3,4,2,4,4,0,0,1,2,2,4,4,0,2,0,0,2,0,2,1,"Bibendum egestas volutpat metus, consequat tellus gravida consectetuer consectetuer quis. Donec.",2,3,3,0,4,0,1,3,3,4,1,4,4,0,4,3,1,0,2,3,2,4,2,1,2,4,1,1,"Nec, augue dapibus vitae, auctor primis primis, turpis culpa sit tempus montes maecenas.",2
2019-07-10 16:07,2019-07-10 16:07,2,,100,1,1,2019-07-10 16:07,R_3koEaTB7Oi2yYJL,,,,,48.44960022,-123.302597,test,,1,3,4,4,2,0,0,3,4,0,3,4,1,0,3,1,2,2,2,2,3,3,2,2,4,"Erat vehicula rhoncus dui morbi non lorem velit, dignissim nibh est.",2,4,0,2,2,0,3,1,2,2,2,2,3,4,0,3,1,0,4,3,0,4,0,4,0,4,"Placerat. Temporibus tempus. Vestibulum! Wisi nunc tempora accumsan. Placerat. Dictumst quam, non wisi vestibulum.",2,2,1,1,4,1,0,3,4,0,3,3,0,2,2,2,1,0,2,1,0,4,0,1,1,2,2,1,Imperdiet fringilla tortor aliquet risus interdum facilisi velit proin tempus? Lorem fermentum posuere ultrices suscipit.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_5tLX2QkfPnkgr9r,,,,,48.44960022,-123.302597,test,,3,4,1,1,3,0,4,1,4,1,4,0,0,0,1,3,0,4,0,1,0,2,1,1,4,Facilisi pellentesque risus ipsum sollicitudin a! Fringilla lectus proin mattis.,2,2,2,4,2,3,4,0,3,1,1,4,2,3,4,3,4,3,2,0,4,2,0,1,2,1,Rutrum bibendum id morbi quis elementum sodales accumsan primis? Sapien. Mi imperdiet blandit.,2,2,1,2,1,0,4,0,1,1,2,4,0,2,4,2,1,3,4,0,3,1,4,3,0,2,0,1,Scelerisque! Aliquam consectetuer blandit auctor nunc? Per amet velit augue facilisis dolorem mauris enim.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_01HQxqAwjajGbyd,,,,,48.44960022,-123.302597,test,,4,1,1,2,1,3,3,2,0,1,4,2,2,1,1,4,0,0,4,1,1,3,1,3,0,Per placerat accusamus dignissim sollicitudin suscipit molestie vestibulum consequat gravida sit donec.,1,3,0,3,1,2,2,0,0,1,4,3,0,1,4,4,2,0,3,1,3,4,0,2,1,3,Convallis ut ultrices auctor. Mi ridiculus. Diam leo iaculis phasellus.,1,4,1,4,4,2,1,4,2,2,4,1,1,1,0,0,1,0,2,2,2,4,4,1,2,0,3,1,Ac. Dolor accumsan nulla augue integer sit atque tincidunt facilisis. Duis suscipit convallis aliquam urna.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_0drw8BeTwYFgRgh,,,,,48.44960022,-123.302597,test,,4,4,1,0,0,4,2,4,3,0,2,4,4,0,2,1,2,2,1,2,0,4,4,3,4,"Sem augue accusamus! Imperdiet ipsum proin turpis at, risus venenatis tempus gravida! Convallis molestie.",2,3,0,1,0,3,2,2,4,2,4,2,0,1,4,2,0,1,0,1,4,3,4,3,0,2,Etiam etiam tempus vehicula. Cras primis montes. Sapien nulla? Per est cras.,1,3,1,3,3,2,0,1,1,1,2,0,0,1,4,0,1,0,1,2,2,3,0,1,1,2,2,1,Eget accusamus. Sed id integer urna faucibus. Dolor! Eros euismod gravida culpa tempus ac.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_0Tew4HYtLlHO38p,,,,,48.44960022,-123.302597,test,,4,3,3,0,2,2,4,1,1,1,0,1,0,4,4,4,2,2,1,2,0,1,1,4,2,Ab risus tincidunt orci suscipit ut nibh non vestibulum pede? Luctus tempus nunc.,2,2,4,3,4,3,2,1,2,2,2,2,3,0,2,4,2,3,3,3,3,0,2,3,3,4,Gravida duis tempor! Viverra lacus cras pretium temporibus tortor arcu. Est imperdiet accumsan culpa.,1,2,1,4,2,1,3,1,4,0,2,0,2,4,4,1,1,0,0,2,2,3,4,4,3,2,1,1,Porttitor justo lectus lectus? Felis venenatis! Lorem accusamus velit aliquam.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_bygmCEZwOjbXClL,,,,,48.44960022,-123.302597,test,,1,2,3,0,0,3,3,0,0,3,1,4,1,4,2,1,3,1,1,3,0,3,1,0,1,Aliquet consectetuer phasellus fringilla blandit placerat tempor massa elementum fringilla per! Volutpat suscipit dolor ultricies.,1,0,3,4,1,1,3,3,2,3,1,1,1,4,3,4,2,4,2,2,4,1,2,3,2,0,Orci volutpat quam eros? In? Lacus et et eget quam urna vestibulum.,1,4,2,0,2,4,4,4,3,4,1,4,0,3,4,4,1,2,3,0,2,2,3,1,2,4,1,1,Dolor? Dolorem potenti accusamus quis purus venenatis pede euismod augue eleifend arcu eleifend.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_9vOUzJFBgBd3yrH,,,,,48.44960022,-123.302597,test,,0,4,1,2,0,2,0,4,2,0,0,0,4,4,0,1,1,0,0,1,2,2,0,2,0,"Justo odio pharetra, iaculis porttitor tempora? Massa dui dictumst accusamus ultricies integer non vivamus lectus.",2,4,3,4,2,3,2,2,3,3,4,4,4,2,2,2,4,3,0,4,2,3,4,0,0,1,"Sem dictumst enim euismod cras? Nullam integer diam cras, montes sit massa viverra. Viverra rhoncus.",1,4,3,4,4,1,4,1,4,4,3,2,0,3,0,0,1,4,3,1,0,4,4,4,2,4,4,1,Accumsan urna mattis pellentesque lorem temporibus a fusce! Aliquam facilisi urna viverra sodales. Ab.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_6Gy94uNVpwnOXOJ,,,,,48.44960022,-123.302597,test,,3,1,1,2,2,3,1,4,2,1,1,2,4,1,1,3,0,0,0,1,1,0,0,4,4,Natoque vitae ac malesuada interdum. Sit orci sit elementum tempora felis.,2,4,1,3,0,2,1,3,1,1,1,1,1,3,3,1,4,1,2,3,2,1,4,4,1,1,"Wisi tellus donec, ultrices dolor porttitor enim montes luctus? Neque.",2,1,1,2,0,3,2,4,2,2,1,1,0,1,3,3,1,0,1,2,4,2,1,4,4,4,0,1,Eros dignissim imperdiet accumsan aliquet justo. Purus mattis augue vel urna.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_bKPdGXQxclqW9Nz,,,,,48.44960022,-123.302597,test,,3,0,0,4,1,1,2,3,4,1,1,0,0,3,1,0,0,4,1,4,1,2,0,4,2,"Nibh, ante quam ut? Ante platea tortor commodo a est fusce dignissim viverra mauris atque.",1,2,2,3,0,3,1,3,4,2,4,0,3,2,1,1,2,3,4,2,2,1,4,4,4,2,"Quis egestas dolorem, tincidunt duis interdum velit? Pretium egestas mattis montes gravida magna! Est.",2,1,0,1,4,0,1,2,2,3,0,2,4,0,4,4,1,2,4,4,2,1,0,4,4,0,4,1,Proin curabitur accusamus? Enim porta non? Vulputate arcu? Ligula at aenean elit curabitur id.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_a9puvENJuN9nE69,,,,,48.44960022,-123.302597,test,,2,2,4,4,3,4,4,4,4,4,1,0,3,4,3,3,3,0,2,0,0,4,0,4,2,Amet molestie mattis vestibulum nullam dolor facilisis proin mi temporibus sit.,1,0,2,3,2,0,4,3,4,2,0,3,3,0,1,4,0,1,3,3,4,3,3,0,1,4,Sit dictumst nunc augue arcu consequat donec aliquet neque imperdiet rhoncus.,1,1,0,3,0,2,4,4,0,3,2,2,3,4,2,2,1,1,0,4,4,2,3,2,3,3,1,1,Nulla purus fusce molestie malesuada in morbi sit tellus erat.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_0Vq3lfarKFlgqYR,,,,,48.44960022,-123.302597,test,,2,1,4,0,2,4,2,4,4,1,3,3,3,2,3,0,0,3,4,0,0,0,1,0,0,"Ultricies pretium lectus eu, felis. Porttitor pellentesque quam. Per. Iaculis! Mattis. Vulputate.",1,0,3,0,2,4,0,4,3,3,3,4,2,0,0,2,0,2,1,2,3,3,1,1,4,4,Imperdiet vivamus elit nullam ultrices potenti. Curabitur volutpat dolorem orci metus pretium cras molestie sapien.,1,2,0,3,0,2,2,2,4,3,0,1,3,3,2,3,1,3,4,4,4,4,2,1,1,1,0,1,"Pede magnis interdum eleifend ac egestas leo phasellus, tortor. Convallis ante. Ullamcorper proin.",2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_3w7RxQwWb5cg3yJ,,,,,48.44960022,-123.302597,test,,1,3,4,1,2,3,4,1,3,0,2,2,3,0,1,3,4,0,3,1,1,2,1,2,1,Gravida? Odio dolorem ab vivamus. Viverra mattis posuere dignissim nullam.,1,4,4,1,0,4,4,4,4,3,3,0,2,4,4,3,3,0,2,0,0,0,3,2,0,1,"Laoreet at phasellus, tempora volutpat nullam dapibus vulputate gravida maecenas nullam suscipit interdum nibh facilisi.",2,2,2,0,2,2,3,2,0,4,3,4,0,1,0,1,1,4,4,2,2,1,4,0,0,1,3,1,"A? Purus dictumst rutrum? Neque purus posuere! Tellus! Nibh cursus fusce, aliquet.",2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_bDYKBBrNWqdJTIF,,,,,48.44960022,-123.302597,test,,0,1,3,2,2,1,3,3,1,1,3,4,3,4,3,4,1,1,0,0,3,1,3,0,0,"Scelerisque cras vestibulum porta tincidunt maecenas praesent et tempora purus ridiculus, etiam suspendisse pede.",1,3,2,0,1,2,2,4,0,3,1,1,3,0,2,1,3,3,0,4,3,1,4,4,3,3,"Quis felis magnis accumsan faucibus porta aenean? Ut potenti, rhoncus neque platea.",1,2,3,3,4,4,4,2,1,0,3,2,1,4,3,4,1,1,4,0,2,2,0,3,1,3,1,1,Cras aliquet culpa euismod ullamcorper faucibus neque fusce ac eu vitae per nullam.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_eXLJKAo6JUPkgIt,,,,,48.44960022,-123.302597,test,,1,3,3,0,2,0,2,2,3,1,2,2,1,4,1,1,0,3,4,2,0,1,4,3,0,"Pharetra dictumst curabitur velit fermentum, dui elit vulputate dolorem et sagittis dictumst.",1,0,2,3,2,1,2,4,2,3,0,3,4,3,4,0,3,4,2,0,0,1,2,2,2,2,Laoreet rhoncus wisi atque dolorem tellus tortor pharetra nibh luctus pharetra! Nec.,2,0,3,1,0,2,2,0,1,0,1,1,4,3,0,0,1,3,4,3,4,0,1,2,1,2,4,1,Sagittis risus gravida vitae eros vitae rhoncus sollicitudin natoque! Nonummy pharetra. Lacus pellentesque pretium tortor.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_9oZO6FrJvZyzxI1,,,,,48.44960022,-123.302597,test,,4,1,2,2,0,3,1,3,0,1,3,2,2,3,1,3,1,1,0,2,1,4,4,0,4,Ipsum cras vulputate? Cursus etiam. Tincidunt vitae. Praesent. Ab ligula volutpat morbi elit at.,2,2,2,0,0,4,1,3,2,0,4,2,1,4,2,4,4,2,4,2,4,4,4,3,1,0,"Eget, lorem sollicitudin malesuada proin aliquet facilisi dolor maecenas integer vulputate mattis viverra nunc est.",2,0,1,1,2,4,2,1,4,3,4,2,4,2,0,2,1,4,0,1,0,0,1,0,3,0,1,1,Commodo pretium facilisi a laoreet sagittis. Dui. Convallis! Diam posuere. Felis.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_3eAz5godr5wzf0h,,,,,48.44960022,-123.302597,test,,2,2,3,0,3,2,3,4,3,0,1,1,4,1,3,4,4,3,3,3,0,3,2,0,3,Praesent tellus urna montes atque vestibulum quam nec. Pharetra magnis vulputate.,1,3,3,3,1,2,1,2,0,2,2,0,0,3,1,3,0,3,0,0,2,2,0,3,0,4,"Metus malesuada, nunc curabitur mattis! Mattis nunc felis! Accumsan, aenean iaculis quis viverra iaculis.",2,4,0,3,1,2,0,4,4,3,3,3,0,3,2,4,1,2,1,1,1,3,3,1,4,4,4,1,Laoreet phasellus. Temporibus montes non eget fermentum dignissim sollicitudin interdum mauris.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_aY4awNt3xGsnuo5,,,,,48.44960022,-123.302597,test,,1,2,2,4,0,4,4,3,0,3,3,0,0,1,0,3,3,0,0,2,3,0,4,1,4,Aenean? Felis mattis nec! Vulputate elementum sed. Montes dui dolor mi.,2,0,4,2,0,3,0,3,2,2,3,1,0,4,4,3,1,0,2,2,4,3,4,3,2,0,"Nulla temporibus id sapien eget vulputate, vulputate. Elit consectetuer natoque dui. Interdum. Primis.",1,3,4,3,2,3,4,1,3,2,2,4,0,1,4,3,1,4,1,3,4,4,0,2,0,0,3,1,Aliquam magna ultricies eget facilisi sit diam dictumst vestibulum quam vulputate dapibus ut.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_201mftICxzsBlRP,,,,,48.44960022,-123.302597,test,,3,4,1,2,1,1,3,0,4,4,0,4,2,0,1,3,0,4,4,1,2,1,0,1,2,Rutrum vehicula commodo at fermentum tellus? Ante. Purus. Euismod placerat! Felis.,1,1,0,2,4,4,2,1,1,2,2,1,1,3,2,0,3,2,4,4,4,0,3,3,2,3,Tempor sapien orci faucibus id nunc? Dui convallis dui lectus blandit! Elementum molestie euismod.,1,3,3,0,1,2,0,2,4,1,1,4,1,4,1,1,1,4,0,1,1,3,3,2,3,0,0,1,Aliquam at donec primis! Vivamus mauris ridiculus vestibulum etiam maecenas! Pede fermentum. Volutpat tempora facilisi.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,1,1,2019-07-10 16:07,R_50jeQuJZASGctP7,,,,,48.44960022,-123.302597,test,,1,0,3,4,0,1,4,4,4,0,0,0,1,1,2,2,2,4,4,3,2,2,3,4,3,"Scelerisque neque temporibus mi, ullamcorper. Dignissim pellentesque molestie ut. Eget rhoncus ante.",2,2,3,1,2,0,0,2,3,0,2,4,1,4,1,3,0,1,0,3,1,3,4,4,1,1,"Erat natoque. Eu ab urna tellus ante tempus? Rutrum, vehicula.",2,0,3,4,1,0,0,0,3,0,2,1,2,1,4,0,1,1,0,4,2,2,0,0,1,2,3,1,Tempora eleifend phasellus ultrices vulputate vitae atque etiam phasellus justo sodales! Interdum nonummy vestibulum blandit.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_6lZsNqTU9GNHxzv,,,,,48.44960022,-123.302597,test,,1,4,2,1,4,0,1,0,2,1,1,3,1,3,1,4,2,3,3,0,4,1,1,4,2,"Neque dapibus posuere magnis, vulputate! Temporibus ligula justo diam volutpat accusamus culpa facilisis.",2,4,3,1,2,3,1,1,2,0,0,2,2,1,2,0,0,3,0,2,4,0,3,0,2,2,Ultrices massa quis enim nullam. Sagittis sit sapien potenti accusamus orci imperdiet. Fusce.,1,1,3,3,4,3,3,4,4,2,4,3,3,0,1,1,1,2,4,4,0,3,1,1,0,4,4,1,Maecenas primis justo magna sem mattis facilisi placerat! Eu est laoreet? Fermentum. Ultrices.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_5uJ3i6x7c3I0rHv,,,,,48.44960022,-123.302597,test,,2,3,0,1,3,1,2,0,0,3,1,2,0,3,4,4,1,4,2,0,4,4,3,3,4,"Natoque orci eu arcu! Placerat, wisi enim! Purus imperdiet iaculis suspendisse.",1,3,3,4,4,0,1,4,3,4,2,4,0,3,2,2,0,2,3,2,0,2,2,3,2,2,"Tincidunt? Convallis, duis egestas. Massa in ultricies fringilla aliquam massa.",1,1,1,1,2,4,1,4,3,4,3,0,4,2,1,1,1,2,3,4,4,4,3,2,0,2,4,1,Venenatis dictumst luctus magna vestibulum ante potenti fusce at culpa vivamus suscipit.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_6hDBlLtQemyL51r,,,,,48.44960022,-123.302597,test,,1,3,0,0,3,3,4,1,2,2,2,3,4,3,1,3,3,4,0,1,4,0,0,0,3,Pretium! Curabitur nunc auctor suscipit etiam cursus facilisis ante ligula neque posuere.,2,4,4,2,3,4,3,1,4,2,3,1,1,1,0,0,2,1,3,3,4,3,0,0,3,0,Dignissim dictumst tincidunt maecenas ut dolorem velit iaculis venenatis proin ut? Duis bibendum.,2,4,0,2,0,0,1,2,4,2,3,4,2,0,3,2,1,0,2,1,1,2,1,4,2,1,1,1,Magna scelerisque? Vel mauris auctor rhoncus suspendisse et urna ut.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_5A2baIV6QDMfM1L,,,,,48.44960022,-123.302597,test,,0,4,0,1,4,3,4,3,2,1,3,4,4,1,3,2,0,3,0,1,0,1,4,1,4,Arcu metus elementum nec consectetuer placerat turpis molestie sit erat risus.,2,1,1,3,4,3,3,4,2,1,2,1,3,2,1,4,4,2,0,3,2,3,1,2,4,3,Donec pretium. Sollicitudin potenti posuere morbi nunc lectus purus accumsan.,2,0,1,4,0,3,4,0,1,1,0,0,0,2,4,3,1,3,3,4,4,2,3,2,0,3,1,1,Augue porta? Posuere rutrum vestibulum turpis sapien ac suspendisse odio! Commodo lorem vestibulum! Potenti pharetra.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_bjBkYHrjWpMk3PL,,,,,48.44960022,-123.302597,test,,1,1,3,3,2,2,2,0,4,0,4,3,0,2,4,0,2,4,1,1,4,1,2,0,4,Dapibus eget lorem natoque faucibus. Maecenas rhoncus odio turpis placerat augue! Placerat.,2,1,3,3,2,2,1,3,3,0,3,3,1,3,4,1,3,1,2,3,2,1,3,3,2,0,"Urna duis ultrices proin rutrum risus leo ut phasellus volutpat, ut consectetuer.",1,2,2,2,4,2,3,3,0,4,4,4,0,0,4,3,1,4,4,1,3,2,2,2,0,2,1,1,"Integer euismod id, ridiculus iaculis quis malesuada fermentum potenti et! Pretium.",1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_1HxDoApRzb5l60R,,,,,48.44960022,-123.302597,test,,2,0,3,1,0,1,1,3,2,2,1,3,2,4,0,0,1,2,1,1,1,4,1,1,4,Ac curabitur tempor felis. Non. Montes. Metus pellentesque ultrices? Montes. Suspendisse.,2,2,4,2,3,2,0,0,4,3,4,4,1,1,1,4,1,2,3,4,3,0,2,2,2,2,"At eleifend mauris tempor volutpat iaculis ridiculus accusamus vitae non. Culpa, enim natoque lorem dolorem.",2,2,2,4,3,1,3,3,2,2,1,2,1,2,3,4,1,0,1,0,1,0,1,2,1,1,1,1,"Cras? Primis auctor duis non praesent? Lectus, ac eu elit lectus volutpat! Quis wisi massa.",2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_9XrsGCeqV4XWSm9,,,,,48.44960022,-123.302597,test,,3,3,1,1,2,1,3,4,4,0,0,2,2,3,0,0,4,2,4,0,0,2,3,3,1,Ligula auctor placerat tempus? Cras? Proin eu vulputate duis suscipit est! Tellus mi.,2,2,2,4,1,3,4,4,3,2,4,0,1,3,0,3,1,4,1,3,0,4,4,1,4,4,Vehicula per porttitor nulla dictumst diam fusce sodales quis tempus commodo ut.,1,2,1,1,3,1,0,1,0,4,4,0,3,4,0,1,1,0,3,0,4,2,3,0,2,2,3,1,"Potenti, tempor! Accusamus sed. Nunc lorem sagittis! Luctus scelerisque aliquam.",2
2019-07-10 16:07,2019-07-10 16:07,2,,100,1,1,2019-07-10 16:07,R_71DuSXYbuMgEyax,,,,,48.44960022,-123.302597,test,,0,1,1,2,4,2,2,4,1,1,2,3,2,0,1,3,2,2,4,2,1,2,0,0,0,Laoreet? Ipsum. Placerat aliquam vestibulum primis. Quis aliquam placerat eget aliquam? Enim.,2,3,1,3,2,1,0,3,0,4,3,4,4,3,2,2,0,0,3,2,3,2,1,3,0,0,Blandit sodales nunc rhoncus pretium temporibus suscipit cras faucibus? Praesent gravida elementum sollicitudin.,2,1,3,2,4,3,3,3,1,2,0,2,0,0,1,4,1,2,2,3,4,2,0,2,3,3,1,1,"Curabitur elit mi. Sem at neque odio atque, elit porttitor vulputate amet curabitur cursus.",2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_71Epb6c6SZxwChL,,,,,48.44960022,-123.302597,test,,4,0,1,1,1,0,4,0,1,1,2,2,1,0,3,0,3,1,3,0,3,0,4,0,0,Donec tellus accumsan nec nulla porttitor. Curabitur? Pretium eget euismod sapien.,2,4,1,2,3,2,1,1,3,0,2,3,2,0,2,1,0,1,2,4,1,3,4,0,0,2,Sodales tellus sapien tempus. Egestas mattis platea eget? Pellentesque faucibus.,1,2,3,0,1,3,2,3,0,4,2,4,4,2,0,4,1,0,3,0,2,0,1,4,2,3,4,1,Euismod sit et potenti! Mauris facilisis consequat! Posuere tempora tellus.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_eqErEHhNO5SJh0V,,,,,48.44960022,-123.302597,test,,3,0,0,2,0,2,1,2,4,3,2,1,0,3,1,1,3,1,3,2,0,0,2,4,0,"Sem. Potenti suscipit scelerisque. Ab est commodo, laoreet, aliquet cras atque quis blandit! Viverra consectetuer.",2,2,4,1,2,1,0,0,4,3,2,1,2,3,3,4,1,4,2,4,4,4,4,2,0,1,Tempor? Ante fermentum temporibus. Risus laoreet porta tortor. Porttitor. Ac.,1,2,0,4,3,3,1,2,2,2,0,0,4,1,3,0,1,2,2,0,3,1,1,1,0,0,1,1,Pede tortor scelerisque? Tempor fringilla iaculis blandit at wisi dolor.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_7ZMkJn56cnzIhaR,,,,,48.44960022,-123.302597,test,,4,4,4,4,0,0,4,1,1,1,4,4,4,2,2,4,1,2,4,0,4,0,0,4,4,Quam aliquet atque elit accumsan. Rhoncus ab. Suscipit orci enim odio bibendum.,2,2,4,0,3,1,0,2,1,1,0,1,3,4,0,2,0,1,0,1,3,2,4,4,0,4,"Velit platea pede integer risus culpa diam nec, leo a nullam convallis! Enim.",1,4,2,2,0,4,1,4,1,4,4,1,4,4,1,1,1,3,3,1,0,1,2,3,4,4,1,1,"Vitae? Arcu aliquam, imperdiet quis faucibus orci posuere tincidunt dui ut etiam amet imperdiet? Dignissim.",1
